,NPM,NAA,NLK,NLM,NAU
3341,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3342,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3343,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3344,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3345,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3346,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3347,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3348,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3349,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3350,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3351,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3352,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3353,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3354,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3355,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3356,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3357,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3358,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
3359,[4.856455714208892e-07],[1.7526764831906323e-06],[1.6904533425380965e-07],[2.2869867989075163e-07],[2.8386154751544117]
3360,[2.2065648957336863e-07],[8.929955933225681e-05],[8.057899071517125e-08],[1.1759484577045121e-07],[1.2825742341045734]
3361,[7.693838599138874e-08],[0.00012931819551260747],[2.981271872632024e-08],[4.261780102344636e-08],[0.32597081333772304]
3362,[7.060474481637426e-08],[0.00012936179979622237],[2.6280579044833448e-08],[3.984524845669799e-08],[0.3412680935603558]
3363,[7.71606432691965e-08],[0.000129335014331075],[2.7819636844883323e-08],[4.628494659294768e-08],[0.4971530201993178]
3364,[8.219320754120355e-08],[0.00012936065765514908],[2.989245525651358e-08],[4.900930630186165e-08],[0.5944050014174901]
3365,[8.398457652687677e-08],[0.00012934514597023417],[3.071670147001206e-08],[4.65322665649858e-08],[0.48200692003788276]
3366,[1.7825943546082438e-07],[0.000575962938525293],[1.5514688458692894e-07],[1.41975567125033e-07],[0.7349813239367485]
3367,[8.656325834615865e-08],[0.0009916276480013595],[3.552229134026788e-08],[5.612372365679521e-08],[0.6574774737487022]
3368,[8.446087347728098e-08],[0.0009915752649680258],[3.5272219933620824e-08],[5.1350273125121084e-08],[0.6137186732819366]
3369,[8.205901230520763e-08],[0.0009915374490699746],[3.3329782215886144e-08],[5.038400998951099e-08],[0.4318530725879941]
3370,[7.193188741539572e-08],[0.0009915276173383392],[3.30200340248943e-08],[4.7930317671897396e-08],[0.36837246014552094]
3371,[7.126772855707629e-08],[0.0009915518779270052],[3.0289188727253483e-08],[5.1949000910890064e-08],[0.41613838885482013]
3372,[7.206848495247578e-08],[0.0009915574862198815],[3.0979142628184675e-08],[4.943761946441771e-08],[0.3609309805833815]
3373,[7.475822535115057e-08],[0.0009915500117132514],[3.226607751168724e-08],[4.6405947428000545e-08],[0.33222336417701365]
3374,[6.917718148986108e-08],[0.0009915388777673],[3.2221616468369666e-08],[4.194309825719075e-08],[0.3540158249640717]
3375,[7.535822461598593e-08],[0.0009914448622432056],[3.133648365028118e-08],[4.279268562311815e-08],[0.3501599900480037]
3376,[7.342924217906957e-08],[0.000991510096121015],[3.014566131521772e-08],[4.398872945022691e-08],[0.30257488034572466]
3377,[7.91421532767059e-08],[0.0009915151442472328],[3.4718085505740474e-08],[5.153518999436096e-08],[0.5035753412804435]
3378,[8.695872963396188e-08],[0.0009915579282952854],[3.1640310479992664e-08],[4.871250715481362e-08],[0.5155701477417771]
3379,[7.683293693735799e-08],[0.0009914980088822024],[3.192768474360588e-08],[4.1467729040825434e-08],[0.35521555445995984]
3380,[8.019471948532306e-08],[0.0009915337517070375],[3.0955018718158936e-08],[4.422916164604908e-08],[0.3227377638411755]
3381,[8.266255663574048e-08],[0.0009915187068722357],[3.1456899946110734e-08],[4.5467294182466395e-08],[0.3051478112357557]
3382,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3383,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3384,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3385,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3386,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3387,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3388,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3389,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3390,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3391,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3392,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3393,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3394,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3395,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3396,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3397,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3398,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3399,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
3400,[4.856455714208892e-07],[1.7526764831906323e-06],[1.6904533425380965e-07],[2.2869867989075163e-07],[2.8386154751544117]
3401,[2.2065648957336863e-07],[8.929955933225681e-05],[8.057899071517125e-08],[1.1759484577045121e-07],[1.2825742341045734]
3402,[7.693838599138874e-08],[0.00012931819551260747],[2.981271872632024e-08],[4.261780102344636e-08],[0.32597081333772304]
3403,[7.060474481637426e-08],[0.00012936179979622237],[2.6280579044833448e-08],[3.984524845669799e-08],[0.3412680935603558]
3404,[7.71606432691965e-08],[0.000129335014331075],[2.7819636844883323e-08],[4.628494659294768e-08],[0.4971530201993178]
3405,[8.219320754120355e-08],[0.00012936065765514908],[2.989245525651358e-08],[4.900930630186165e-08],[0.5944050014174901]
3406,[8.398457652687677e-08],[0.00012934514597023417],[3.071670147001206e-08],[4.65322665649858e-08],[0.48200692003788276]
3407,[1.7825943546082438e-07],[0.000575962938525293],[1.5514688458692894e-07],[1.41975567125033e-07],[0.7349813239367485]
3408,[8.656325834615865e-08],[0.0009916276480013595],[3.552229134026788e-08],[5.612372365679521e-08],[0.6574774737487022]
3409,[8.446087347728098e-08],[0.0009915752649680258],[3.5272219933620824e-08],[5.1350273125121084e-08],[0.6137186732819366]
3410,[8.205901230520763e-08],[0.0009915374490699746],[3.3329782215886144e-08],[5.038400998951099e-08],[0.4318530725879941]
3411,[7.193188741539572e-08],[0.0009915276173383392],[3.30200340248943e-08],[4.7930317671897396e-08],[0.36837246014552094]
3412,[7.126772855707629e-08],[0.0009915518779270052],[3.0289188727253483e-08],[5.1949000910890064e-08],[0.41613838885482013]
3413,[7.206848495247578e-08],[0.0009915574862198815],[3.0979142628184675e-08],[4.943761946441771e-08],[0.3609309805833815]
3414,[7.475822535115057e-08],[0.0009915500117132514],[3.226607751168724e-08],[4.6405947428000545e-08],[0.33222336417701365]
3415,[6.917718148986108e-08],[0.0009915388777673],[3.2221616468369666e-08],[4.194309825719075e-08],[0.3540158249640717]
3416,[7.535822461598593e-08],[0.0009914448622432056],[3.133648365028118e-08],[4.279268562311815e-08],[0.3501599900480037]
3417,[7.342924217906957e-08],[0.000991510096121015],[3.014566131521772e-08],[4.398872945022691e-08],[0.30257488034572466]
3418,[7.91421532767059e-08],[0.0009915151442472328],[3.4718085505740474e-08],[5.153518999436096e-08],[0.5035753412804435]
3419,[8.695872963396188e-08],[0.0009915579282952854],[3.1640310479992664e-08],[4.871250715481362e-08],[0.5155701477417771]
3420,[7.683293693735799e-08],[0.0009914980088822024],[3.192768474360588e-08],[4.1467729040825434e-08],[0.35521555445995984]
3421,[8.019471948532306e-08],[0.0009915337517070375],[3.0955018718158936e-08],[4.422916164604908e-08],[0.3227377638411755]
3422,[8.266255663574048e-08],[0.0009915187068722357],[3.1456899946110734e-08],[4.5467294182466395e-08],[0.3051478112357557]
3423,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3424,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3425,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3426,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3427,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3428,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3429,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3430,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3431,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3432,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3433,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3434,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3435,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3436,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3437,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3438,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3439,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3440,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
3441,[4.856455714208892e-07],[1.7526764831906323e-06],[1.6904533425380965e-07],[2.2869867989075163e-07],[2.8386154751544117]
3442,[2.2065648957336863e-07],[8.929955933225681e-05],[8.057899071517125e-08],[1.1759484577045121e-07],[1.2825742341045734]
3443,[7.693838599138874e-08],[0.00012931819551260747],[2.981271872632024e-08],[4.261780102344636e-08],[0.32597081333772304]
3444,[7.060474481637426e-08],[0.00012936179979622237],[2.6280579044833448e-08],[3.984524845669799e-08],[0.3412680935603558]
3445,[7.71606432691965e-08],[0.000129335014331075],[2.7819636844883323e-08],[4.628494659294768e-08],[0.4971530201993178]
3446,[8.219320754120355e-08],[0.00012936065765514908],[2.989245525651358e-08],[4.900930630186165e-08],[0.5944050014174901]
3447,[8.398457652687677e-08],[0.00012934514597023417],[3.071670147001206e-08],[4.65322665649858e-08],[0.48200692003788276]
3448,[1.7825943546082438e-07],[0.000575962938525293],[1.5514688458692894e-07],[1.41975567125033e-07],[0.7349813239367485]
3449,[8.656325834615865e-08],[0.0009916276480013595],[3.552229134026788e-08],[5.612372365679521e-08],[0.6574774737487022]
3450,[8.446087347728098e-08],[0.0009915752649680258],[3.5272219933620824e-08],[5.1350273125121084e-08],[0.6137186732819366]
3451,[8.205901230520763e-08],[0.0009915374490699746],[3.3329782215886144e-08],[5.038400998951099e-08],[0.4318530725879941]
3452,[7.193188741539572e-08],[0.0009915276173383392],[3.30200340248943e-08],[4.7930317671897396e-08],[0.36837246014552094]
3453,[7.126772855707629e-08],[0.0009915518779270052],[3.0289188727253483e-08],[5.1949000910890064e-08],[0.41613838885482013]
3454,[7.206848495247578e-08],[0.0009915574862198815],[3.0979142628184675e-08],[4.943761946441771e-08],[0.3609309805833815]
3455,[7.475822535115057e-08],[0.0009915500117132514],[3.226607751168724e-08],[4.6405947428000545e-08],[0.33222336417701365]
3456,[6.917718148986108e-08],[0.0009915388777673],[3.2221616468369666e-08],[4.194309825719075e-08],[0.3540158249640717]
3457,[7.535822461598593e-08],[0.0009914448622432056],[3.133648365028118e-08],[4.279268562311815e-08],[0.3501599900480037]
3458,[7.342924217906957e-08],[0.000991510096121015],[3.014566131521772e-08],[4.398872945022691e-08],[0.30257488034572466]
3459,[7.91421532767059e-08],[0.0009915151442472328],[3.4718085505740474e-08],[5.153518999436096e-08],[0.5035753412804435]
3460,[8.695872963396188e-08],[0.0009915579282952854],[3.1640310479992664e-08],[4.871250715481362e-08],[0.5155701477417771]
3461,[7.683293693735799e-08],[0.0009914980088822024],[3.192768474360588e-08],[4.1467729040825434e-08],[0.35521555445995984]
3462,[8.019471948532306e-08],[0.0009915337517070375],[3.0955018718158936e-08],[4.422916164604908e-08],[0.3227377638411755]
3463,[8.266255663574048e-08],[0.0009915187068722357],[3.1456899946110734e-08],[4.5467294182466395e-08],[0.3051478112357557]
3464,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3465,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3466,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3467,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3468,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3469,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3470,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3471,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3472,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3473,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3474,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3475,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3476,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3477,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3478,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3479,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3480,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3481,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
3482,[4.856455714208892e-07],[1.7526764831906323e-06],[1.6904533425380965e-07],[2.2869867989075163e-07],[2.8386154751544117]
3483,[2.2065648957336863e-07],[8.929955933225681e-05],[8.057899071517125e-08],[1.1759484577045121e-07],[1.2825742341045734]
3484,[7.693838599138874e-08],[0.00012931819551260747],[2.981271872632024e-08],[4.261780102344636e-08],[0.32597081333772304]
3485,[7.060474481637426e-08],[0.00012936179979622237],[2.6280579044833448e-08],[3.984524845669799e-08],[0.3412680935603558]
3486,[7.71606432691965e-08],[0.000129335014331075],[2.7819636844883323e-08],[4.628494659294768e-08],[0.4971530201993178]
3487,[8.219320754120355e-08],[0.00012936065765514908],[2.989245525651358e-08],[4.900930630186165e-08],[0.5944050014174901]
3488,[8.398457652687677e-08],[0.00012934514597023417],[3.071670147001206e-08],[4.65322665649858e-08],[0.48200692003788276]
3489,[1.7825943546082438e-07],[0.000575962938525293],[1.5514688458692894e-07],[1.41975567125033e-07],[0.7349813239367485]
3490,[8.656325834615865e-08],[0.0009916276480013595],[3.552229134026788e-08],[5.612372365679521e-08],[0.6574774737487022]
3491,[8.446087347728098e-08],[0.0009915752649680258],[3.5272219933620824e-08],[5.1350273125121084e-08],[0.6137186732819366]
3492,[8.205901230520763e-08],[0.0009915374490699746],[3.3329782215886144e-08],[5.038400998951099e-08],[0.4318530725879941]
3493,[7.193188741539572e-08],[0.0009915276173383392],[3.30200340248943e-08],[4.7930317671897396e-08],[0.36837246014552094]
3494,[7.126772855707629e-08],[0.0009915518779270052],[3.0289188727253483e-08],[5.1949000910890064e-08],[0.41613838885482013]
3495,[7.206848495247578e-08],[0.0009915574862198815],[3.0979142628184675e-08],[4.943761946441771e-08],[0.3609309805833815]
3496,[7.475822535115057e-08],[0.0009915500117132514],[3.226607751168724e-08],[4.6405947428000545e-08],[0.33222336417701365]
3497,[6.917718148986108e-08],[0.0009915388777673],[3.2221616468369666e-08],[4.194309825719075e-08],[0.3540158249640717]
3498,[7.535822461598593e-08],[0.0009914448622432056],[3.133648365028118e-08],[4.279268562311815e-08],[0.3501599900480037]
3499,[7.342924217906957e-08],[0.000991510096121015],[3.014566131521772e-08],[4.398872945022691e-08],[0.30257488034572466]
3500,[7.91421532767059e-08],[0.0009915151442472328],[3.4718085505740474e-08],[5.153518999436096e-08],[0.5035753412804435]
3501,[8.695872963396188e-08],[0.0009915579282952854],[3.1640310479992664e-08],[4.871250715481362e-08],[0.5155701477417771]
3502,[7.683293693735799e-08],[0.0009914980088822024],[3.192768474360588e-08],[4.1467729040825434e-08],[0.35521555445995984]
3503,[8.019471948532306e-08],[0.0009915337517070375],[3.0955018718158936e-08],[4.422916164604908e-08],[0.3227377638411755]
3504,[8.266255663574048e-08],[0.0009915187068722357],[3.1456899946110734e-08],[4.5467294182466395e-08],[0.3051478112357557]
3505,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3506,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3507,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3508,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3509,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3510,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3511,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3512,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3513,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3514,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3515,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3516,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3517,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3518,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3519,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3520,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3521,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3522,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
3523,[4.856455714208892e-07],[1.7526764831906323e-06],[1.6904533425380965e-07],[2.2869867989075163e-07],[2.8386154751544117]
3524,[2.2065648957336863e-07],[8.929955933225681e-05],[8.057899071517125e-08],[1.1759484577045121e-07],[1.2825742341045734]
3525,[7.693838599138874e-08],[0.00012931819551260747],[2.981271872632024e-08],[4.261780102344636e-08],[0.32597081333772304]
3526,[7.060474481637426e-08],[0.00012936179979622237],[2.6280579044833448e-08],[3.984524845669799e-08],[0.3412680935603558]
3527,[7.71606432691965e-08],[0.000129335014331075],[2.7819636844883323e-08],[4.628494659294768e-08],[0.4971530201993178]
3528,[8.219320754120355e-08],[0.00012936065765514908],[2.989245525651358e-08],[4.900930630186165e-08],[0.5944050014174901]
3529,[8.398457652687677e-08],[0.00012934514597023417],[3.071670147001206e-08],[4.65322665649858e-08],[0.48200692003788276]
3530,[1.7825943546082438e-07],[0.000575962938525293],[1.5514688458692894e-07],[1.41975567125033e-07],[0.7349813239367485]
3531,[8.656325834615865e-08],[0.0009916276480013595],[3.552229134026788e-08],[5.612372365679521e-08],[0.6574774737487022]
3532,[8.446087347728098e-08],[0.0009915752649680258],[3.5272219933620824e-08],[5.1350273125121084e-08],[0.6137186732819366]
3533,[8.205901230520763e-08],[0.0009915374490699746],[3.3329782215886144e-08],[5.038400998951099e-08],[0.4318530725879941]
3534,[7.193188741539572e-08],[0.0009915276173383392],[3.30200340248943e-08],[4.7930317671897396e-08],[0.36837246014552094]
3535,[7.126772855707629e-08],[0.0009915518779270052],[3.0289188727253483e-08],[5.1949000910890064e-08],[0.41613838885482013]
3536,[7.206848495247578e-08],[0.0009915574862198815],[3.0979142628184675e-08],[4.943761946441771e-08],[0.3609309805833815]
3537,[7.475822535115057e-08],[0.0009915500117132514],[3.226607751168724e-08],[4.6405947428000545e-08],[0.33222336417701365]
3538,[6.917718148986108e-08],[0.0009915388777673],[3.2221616468369666e-08],[4.194309825719075e-08],[0.3540158249640717]
3539,[7.535822461598593e-08],[0.0009914448622432056],[3.133648365028118e-08],[4.279268562311815e-08],[0.3501599900480037]
3540,[7.342924217906957e-08],[0.000991510096121015],[3.014566131521772e-08],[4.398872945022691e-08],[0.30257488034572466]
3541,[7.91421532767059e-08],[0.0009915151442472328],[3.4718085505740474e-08],[5.153518999436096e-08],[0.5035753412804435]
3542,[8.695872963396188e-08],[0.0009915579282952854],[3.1640310479992664e-08],[4.871250715481362e-08],[0.5155701477417771]
3543,[7.683293693735799e-08],[0.0009914980088822024],[3.192768474360588e-08],[4.1467729040825434e-08],[0.35521555445995984]
3544,[8.019471948532306e-08],[0.0009915337517070375],[3.0955018718158936e-08],[4.422916164604908e-08],[0.3227377638411755]
3545,[8.266255663574048e-08],[0.0009915187068722357],[3.1456899946110734e-08],[4.5467294182466395e-08],[0.3051478112357557]
3546,[7.399797876393163e-08],[0.0009914636462117475],[3.226338861940198e-08],[4.5736001010897896e-08],[0.337255558319633]
3547,[7.920181538010724e-08],[0.000991452664449253],[3.083888848939253e-08],[4.4715419603830913e-08],[0.34572844122118984]
3548,[8.181094935432383e-08],[0.0009914346197483857],[2.9375428512974215e-08],[4.6717806520833716e-08],[0.3439033609787213]
3549,[7.162837517362677e-08],[0.0009914420390585636],[2.723049398428753e-08],[4.1395419521590136e-08],[0.30818843487124065]
3550,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
3551,[4.652935593463151e-07],[1.7447622249798005e-06],[1.4554327119038344e-07],[2.35662591466988e-07],[2.9486036635750983]
3552,[4.6473644101722936e-07],[1.5122385510469331e-06],[1.457363202079715e-07],[2.2741828583071166e-07],[2.8796802812204825]
3553,[4.634053639234927e-07],[1.6980291249989755e-06],[1.5436176236739038e-07],[2.3468275940647556e-07],[2.699130471809844]
3554,[5.12592661169666e-07],[1.7846350434111775e-06],[1.680618676796827e-07],[2.1920378538156584e-07],[3.0207248904723967]
3555,[4.952073271872202e-07],[1.6213612885911507e-06],[1.759114817514561e-07],[2.387220637344223e-07],[2.7962654337262673]
3556,[4.979219503792627e-07],[1.6758161220540593e-06],[1.6233249214314922e-07],[2.0784302833017788e-07],[2.672799869503924]
3557,[4.921238861060524e-07],[1.598155137867347e-06],[1.606183282393349e-07],[2.0260763639176948e-07],[2.9556867285257926]
3558,[4.938044032106697e-07],[1.8010201385441515e-06],[1.6529537470485358e-07],[2.3164847396157545e-07],[2.8849232502655453]
3559,[5.025288777178835e-07],[1.5526610212510762e-06],[1.5744483438746836e-07],[2.0145492847306113e-07],[2.8112001175093724]
3560,[4.57054262023628e-07],[1.7884178254195645e-06],[1.5006421785459288e-07],[2.2484622068075e-07],[3.2598385135163075]
3561,[5.003550855579808e-07],[1.7149872639955406e-06],[1.584061439904942e-07],[2.3280687035380572e-07],[2.942940962767298]
3562,[4.840772969916817e-07],[1.7657687934021675e-06],[1.5062278338584894e-07],[2.2524418254283501e-07],[2.9598547960330124]
3563,[4.494993132632305e-07],[1.6827264697362942e-06],[1.630928627577075e-07],[2.3206261506540946e-07],[3.3741162409867527]
