time	NAA Phase	NAA Amp	NPM Phase	NPM Amp
65729	-682.4036	10.57347	1951.966	-11.10578
65730	-681.7379	10.5615	1949.381	-10.49158
65731	-681.7145	10.57938	1952.284	-10.55313
65732	-681.9925	10.57292	1954.023	-10.56805
65733	-682.2302	10.61932	1957.757	-10.54722
65734	-681.7076	10.4651	1959.393	-13.12323
65735	-682.0562	10.55189	1957.243	-10.79153
65736	-681.851	10.53742	1955.92	-10.99544
65737	-682.1736	10.56904	1966.997	-11.07973
65738	-682.1055	10.5008	1957.529	-17.14762
65739	-682.3443	10.53721	1957.58	-11.39822
65740	-682.0367	10.57356	1973.679	-10.76099
65741	-682.3562	10.543	1971.216	-11.22518
65742	-682.4918	10.56036	1981.454	-14.5737
65743	-682.4678	10.55007	1977.071	-14.70459
65744	-682.6102	10.51782	1984.244	-20.80512
65745	-682.3385	10.52756	1982.785	-17.16719
65746	-682.2754	10.53513	1979.455	-15.79501
65747	-682.0042	10.56809	1980.077	-15.6425
65748	-682.0787	10.54102	1973.393	-16.38465
65749	-682.3484	10.48938	1978.891	-15.98786
65750	-681.9535	10.50279	1976.702	-16.48764
65751	-682.4293	10.54836	1977.152	-16.55766
65752	-681.9609	10.51164	1978.868	-16.43828
65753	-682.6384	10.51231	1975.271	-15.65071
65754	-682.4606	10.50758	1982.693	-11.06987
65755	-682.4072	10.57921	1986.712	-11.11426
65756	-682.5345	10.55442	1993.843	-13.58097
65757	-682.411	10.54146	1988.261	-13.76415
65758	-682.2319	10.52007	1990.88	-11.59795
65759	-682.1491	10.5351	1993.75	-14.09484
65760	-682.3237	10.54149	1998.163	-19.34445
65761	-682.3013	10.52882	1994.715	-18.76329
65762	-682.2399	10.46919	2000.448	-16.45754
65763	-681.967	10.53566	1995.717	-14.42297
65764	-682.3244	10.49908	1998.933	-12.0989
65765	-682.5329	10.55965	2003.195	-12.51319
65766	-682.5535	10.48921	2013.667	-11.31294
65767	-682.3733	10.53033	2009.668	-10.08089
65768	-681.9876	10.52526	2015.529	-9.54602
65769	-682.1225	10.57827	2008.773	-8.069949
65770	-682.013	10.52485	2019.829	-7.382744
65771	-682.3325	10.52988	2021.336	-7.821413
65772	-681.9689	10.56457	2035.959	-7.525034
65773	-682.5673	10.56374	2045.687	-8.173513
65774	-682.454	10.51816	2051.347	-7.696008
65775	-682.463	10.4912	2057.188	-7.192095
65776	-682.5351	10.51523	2067.533	-7.554336
65777	-682.2202	10.51431	2086.347	-7.381081
65778	-682.6938	10.54772	2090.89	-6.912742
65779	-682.2527	10.46133	2100.305	-6.742016
65780	-682.387	10.43524	2121.497	-10.20957
65781	-682.2518	10.57345	2108.402	-16.37617
65782	-682.709	10.56623	2116.722	-12.28207
65783	-681.8108	10.52325	2121.865	-11.81399
65784	-682.8764	10.5242	2118.194	-13.89348
65785	-682.3812	10.57417	2128.725	-17.46214
65786	-682.8623	10.56579	2123.259	-19.01679
65787	-682.5362	10.53881	2120.573	-15.62176
65788	-682.33	10.51525	2120.767	-14.93218
65789	-683.049	10.5483	2122.347	-15.44015
65790	-682.2211	10.5634	2114.308	-15.37309
65791	-682.6011	10.52931	2124.786	-15.31476
65792	-682.6819	10.567	2124.383	-15.79175
65793	-682.6969	10.49678	2131.796	-15.3262
65794	-683.0287	10.49766	2129.716	-14.78321
65795	-683.2807	10.57929	2136.657	-14.83776
65796	-683.269	10.56396	2134.162	-12.93133
65797	-682.7237	10.49594	2143.798	-16.54088
65798	-682.9967	10.49233	2142.683	-13.37527
65799	-682.7152	10.55153	2130.438	-13.29313
65800	-682.927	10.51275	2140.967	-13.61596
65801	-682.9562	10.51168	2145.2	-14.61079
65802	-683.6123	10.5226	2130.169	-16.80633
65803	-683.0906	10.57932	2140.094	-13.23056
65804	-683.2545	10.50675	2145.719	-14.29608
65805	-683.1642	10.45662	2148.795	-15.25444
65806	-683.3428	10.57429	2143.973	-12.82342
65807	-683.284	10.43297	2143.334	-12.89071
65808	-683.3715	10.52468	2155.588	-14.61103
65809	-683.4109	10.48054	2158.33	-13.23418
65810	-682.9702	10.50411	2169.227	-15.60598
65811	-683.1323	10.47559	2150.295	-14.57046
65812	-682.8498	10.54565	2162.4	-14.57628
65813	-682.7361	10.46813	2159.199	-13.50427
65814	-682.8053	10.53077	2149.853	-12.13584
65815	-682.6415	10.52359	2165.643	-13.26392
65816	-683.4705	10.51562	2172.721	-12.90895
65817	-682.9331	10.58041	2169.719	-12.8777
65818	-682.8606	10.4972	2170.526	-12.54795
65819	-682.7737	10.53042	2166.349	-13.31029
65820	-683.0578	10.52558	2173.947	-14.2514
65821	-682.8694	10.45961	2181.265	-21.25381
65822	-683.0462	10.51276	2167.312	-16.91815
65823	-683.0206	10.4935	2168.445	-14.54071
65824	-682.9256	10.45699	2168.99	-13.10631
65825	-683.3135	10.54305	2169.832	-13.14172
65826	-683.4907	10.53959	2169.774	-13.50393
65827	-682.7607	10.44419	2176.984	-13.74708
65828	-682.6132	10.53428	2177.991	-13.764
65829	-683.0139	10.45736	2188.11	-13.40157
65830	-682.7271	10.52487	2194.585	-13.80202
65831	-683.1142	10.52429	2180.513	-14.04642
65832	-683.46	10.59072	2190.386	-16.18628
65833	-683.204	10.49549	2182.064	-18.44068
65834	-683.136	10.51611	2180.852	-13.3455
65835	-683.09	10.52775	2184.659	-12.8677
65836	-683.42	10.54914	2173.718	-14.14884
65837	-683.2221	10.53952	2188.673	-14.748
65838	-683.3437	10.44934	2181.846	-15.03646
65839	-683.3074	10.5044	2186.317	-15.1288
65840	-683.548	10.48968	2205.068	-16.51739
65841	-683.1204	10.5301	2198.264	-15.34921
65842	-683.3169	10.40973	2193.426	-14.97406
65843	-683.3405	10.51355	2202.692	-14.05611
65844	-683.5145	10.49325	2208.549	-14.94885
65845	-683.256	10.53065	2204.418	-15.62796
65846	-683.4077	10.58702	2202.073	-16.84972
65847	-683.4964	10.46106	2205.27	-13.67822
65848	-683.4916	10.49122	2187.941	-13.69172
65849	-683.4226	10.53577	2191.621	-15.78207
65850	-683.6498	10.50199	2202.75	-14.58054
65851	-683.7108	10.54146	2195.031	-14.87842
65852	-683.2012	10.54401	2200.62	-11.89703
65853	-683.5435	10.4267	2199.03	-12.53608
65854	-683.4758	10.45626	2194.147	-14.37615
65855	-683.412	10.50878	2202.898	-15.9616
65856	-683.6223	10.47601	2191.066	-14.80316
65857	-683.8448	10.44405	2193.225	-12.44535
65858	-683.4824	10.48575	2190.822	-14.35341
65859	-683.7201	10.43687	2207.897	-14.32512
65860	-683.91	10.53221	2197.13	-14.83215
65861	-683.7178	10.50062	2195.895	-15.61361
65862	-683.2353	10.44785	2189.311	-14.12514
65863	-683.6932	10.56088	2196.976	-14.00846
65864	-683.9737	10.47516	2196.618	-13.48773
65865	-683.6068	10.50765	2188.918	-13.9173
65866	-683.3187	10.43517	2184.913	-13.44707
65867	-683.7772	10.49035	2189.955	-12.92955
65868	-684.0155	10.49639	2188.195	-12.9579
65869	-683.8571	10.44437	2190.125	-13.2053
65870	-683.7887	10.48124	2192.8	-13.02446
65871	-684.0302	10.56194	2185.929	-13.98697
65872	-683.9896	10.52045	2187.741	-14.73681
65873	-683.5688	10.54826	2190.201	-17.66989
65874	-683.7008	10.57125	2204.07	-13.75943
65875	-683.5624	10.50657	2208.727	-15.99686
65876	-683.7	10.53559	2207.826	-15.31263
65877	-683.7645	10.53429	2202.953	-14.17548
65878	-683.8318	10.50668	2213.215	-13.86457
65879	-683.52	10.45508	2215.305	-13.94164
65880	-683.7251	10.47722	2213.863	-14.57414
65881	-683.7838	10.4272	2205.392	-14.60623
65882	-683.7199	10.44426	2204.827	-13.01663
65883	-683.8643	10.38725	2217.842	-13.40412
65884	-683.8738	10.48983	2216.231	-13.95924
65885	-684.011	10.46993	2225.633	-13.72742
65886	-683.822	10.40548	2230.497	-13.52727
65887	-683.739	10.51699	2235.847	-14.46192
65888	-684.3902	10.50284	2234.641	-14.27802
65889	-684.2349	10.39404	2237.902	-14.47005
65890	-683.7026	10.42046	2236.516	-14.94228
65891	-684.0332	10.5279	2236.711	-12.93212
65892	-683.9294	10.46592	2237.967	-13.68936
65893	-684.004	10.47286	2237.264	-14.94944
65894	-684.1857	10.47168	2239.534	-14.82327
65895	-683.9367	10.44152	2242.417	-14.88296
65896	-684.072	10.47832	2239.352	-15.10318
65897	-683.8666	10.40525	2243.685	-15.05051
65898	-684.2451	10.48465	2259.884	-15.70185
65899	-684.1012	10.50094	2255.31	-14.32105
65900	-684.2826	10.55507	2249.113	-13.95152
65901	-684.6071	10.49863	2255.761	-14.54197
65902	-683.8261	10.50988	2252.303	-14.64797
65903	-684.2809	10.48467	2246.037	-14.99824
65904	-683.8027	10.45265	2248.798	-14.1427
65905	-683.6254	10.48057	2246.029	-13.9151
65906	-684.2106	10.4411	2243.772	-14.2659
65907	-683.8957	10.3998	2246.701	-15.45185
65908	-684.2762	10.47723	2250.564	-14.93243
65909	-684.2208	10.44821	2245.292	-14.33751
65910	-683.949	10.44281	2236.278	-14.56574
65911	-684.0906	10.46747	2236.831	-14.25352
65912	-683.9121	10.39842	2227.564	-14.88757
65913	-683.8972	10.50262	2230.769	-14.56365
65914	-683.482	10.38773	2235.574	-14.39002
65915	-683.9482	10.50109	2242.85	-14.4029
65916	-684.0553	10.47864	2233.217	-14.62964
65917	-684.2023	10.4855	2243.973	-13.33776
65918	-683.7901	10.38908	2244.315	-11.17046
65919	-683.8068	10.45253	2247.897	-14.64525
65920	-683.817	10.43006	2252.521	-14.82669
65921	-684.0532	10.48267	2245.706	-15.8731
65922	-683.8521	10.43213	2242.489	-14.52852
65923	-684.005	10.48328	2252.859	-15.44087
65924	-683.4448	10.5074	2250.879	-14.14958
65925	-684.6646	10.47164	2248.464	-13.89834
65926	-683.9823	10.47727	2243.354	-14.40041
65927	-683.709	10.36471	2245.566	-13.30892
65928	-684.3646	10.51203	2231.13	-13.08058
65929	-684.3352	10.44315	2242.223	-12.46676
65930	-683.9896	10.45279	2240.553	-12.54668
65931	-684.2636	10.46173	2239.503	-12.53268
65932	-683.9857	10.35907	2231.096	-12.29378
65933	-683.4095	10.41114	2236.074	-12.13093
65934	-684.2982	10.37486	2232.025	-12.602
65935	-684.521	10.49695	2227.298	-12.74728
65936	-684.3996	10.42846	2226.77	-12.32692
65937	-684.3414	10.48154	2232.563	-11.45637
65938	-683.7278	10.49084	2219.399	-10.73822
65939	-684.3154	10.41929	2231.796	-11.36938
65940	-684.4065	10.49364	2215.032	-12.17558
65941	-684.5776	10.40841	2228.797	-10.32379
65942	-684.5913	10.43415	2229.525	-12.12714
65943	-684.2111	10.41101	2234.441	-17.72177
65944	-684.6497	10.38183	2229.253	-13.53476
65945	-684.4278	10.46321	2234.686	-13.6906
65946	-684.4583	10.41622	2231.744	-12.89372
65947	-684.4564	10.46713	2231.634	-13.02175
65948	-684.0177	10.46065	2223.613	-13.91642
65949	-684.1429	10.406	2212.709	-14.23998
65950	-684.8197	10.40919	2207.421	-14.37001
65951	-684.5249	10.40043	2221.564	-13.74708
65952	-684.3588	10.42681	2225.032	-12.96061
65953	-684.5394	10.46379	2216.685	-14.56159
65954	-684.5464	10.481	2203.463	-16.50995
65955	-684.6989	10.48572	2203.293	-16.54676
65956	-684.8266	10.44367	2202.761	-16.24408
65957	-684.5367	10.38397	2201.596	-13.92467
65958	-684.4858	10.42412	2203.809	-15.15312
65959	-684.7822	10.47684	2204.193	-15.16236
65960	-684.9925	10.49619	2208.063	-13.57846
65961	-684.4865	10.40591	2206.694	-14.31683
65962	-684.5981	10.45362	2208.137	-14.4974
65963	-684.6132	10.43146	2212.736	-15.52823
65964	-684.7929	10.42491	2208.196	-13.08744
65965	-684.9348	10.41528	2208.378	-13.14914
65966	-685.0198	10.38997	2218.453	-13.16852
65967	-684.93	10.45147	2210.56	-12.99255
65968	-685.3161	10.47694	2224.287	-13.29405
65969	-684.6404	10.45037	2218.717	-12.27863
65970	-684.9895	10.43583	2228.454	-14.80567
65971	-684.9835	10.47303	2222.755	-17.69548
65972	-685.3828	10.40975	2219.351	-14.87805
65973	-684.8422	10.45478	2223.019	-13.4701
65974	-684.3663	10.43417	2227.8	-13.52634
65975	-685.1197	10.46769	2231.201	-12.96495
65976	-685.2598	10.44919	2231.345	-14.21425
65977	-685.0122	10.49586	2235.99	-13.5418
65978	-685.235	10.46326	2243.232	-13.11577
65979	-685.475	10.4106	2231.234	-12.77542
65980	-684.8124	10.47141	2233.747	-12.423
65981	-685.2043	10.4386	2248.43	-12.86141
65982	-684.952	10.41728	2240.93	-12.42357
65983	-685.1833	10.46972	2242.197	-13.4048
65984	-685.3026	10.41776	2244.961	-13.28043
65985	-685.2999	10.43313	2237.049	-11.09511
65986	-685.1105	10.46138	2250.024	-12.46154
65987	-684.9191	10.44335	2243.675	-12.12646
65988	-684.9698	10.41119	2254.185	-13.04887
65989	-685.1567	10.43542	2257.526	-14.26416
65990	-685.084	10.44892	2255.067	-14.32339
65991	-685.0643	10.42996	2255.959	-13.97794
65992	-685.2989	10.34432	2253.106	-13.99474
65993	-685.2717	10.43947	2259.025	-13.95644
65994	-684.9643	10.40198	2253.14	-14.3615
65995	-685.3942	10.39307	2256.099	-13.95259
65996	-685.0514	10.37647	2272.291	-13.76395
65997	-685.1155	10.44146	2264.811	-14.34336
65998	-685.134	10.44478	2272.925	-13.64008
65999	-685.0369	10.45073	2270.996	-11.21242
66000	-685.1551	10.50929	2270.122	-15.31979
66001	-684.9781	10.35246	2277.027	-12.5493
66002	-685.3351	10.39284	2268.522	-11.4804
66003	-684.8705	10.44232	2279.905	-10.31969
66004	-684.8646	10.37625	2271.032	-9.01093
66005	-685.1268	10.43897	2285.923	-7.665576
66006	-685.8524	10.44969	2296.938	-10.68441
66007	-684.9143	10.44968	2306.701	-9.542502
66008	-685.2376	10.33016	2304.285	-8.646982
66009	-685.5091	10.39148	2292.404	-8.906174
66010	-684.8784	10.39797	2303.851	-8.935596
66011	-685.4814	10.45835	2309.814	-9.068
66012	-685.1656	10.43677	2309.699	-7.991902
66013	-685.1717	10.38218	2307.2	-7.906924
66014	-685.8201	10.40273	2310.884	-8.27237
66015	-685.3759	10.45537	2301.565	-8.271826
66016	-685.7149	10.42796	2304.308	-8.357348
66017	-685.3311	10.51898	2298.562	-10.03081
66018	-685.577	10.38296	2299.112	-7.162995
66019	-685.7516	10.39659	2297.271	-7.148503
66020	-685.2407	10.35665	2294.085	-8.007241
66021	-685.2856	10.36855	2291.217	-7.590041
66022	-685.3469	10.56959	2306.764	-6.524878
66023	-685.6421	10.46232	2291.995	-7.20259
66024	-685.4304	10.50788	2285.252	-6.948762
66025	-685.5759	10.44254	2280.562	-6.649001
66026	-685.3036	10.41981	2291.557	-6.705315
66027	-685.339	10.37118	2289.88	-7.241911
66028	-685.5175	10.43804	2280.8	-7.660762
66029	-685.4043	10.44871	2285.64	-7.455998
66030	-685.195	10.42884	2294.329	-7.022178
66031	-684.8876	10.4268	2277.105	-7.172156
66032	-685.399	10.50917	2311.354	-7.309944
66033	-685.7305	10.36311	2315.348	-8.130012
66034	-685.5176	10.4172	2310.001	-8.683691
66035	-685.344	10.42399	2322.164	-14.70849
66036	-685.4335	10.43075	2308.252	-13.80652
66037	-685.4429	10.4002	2302.515	-12.1244
66038	-685.3616	10.41028	2303.328	-11.43863
66039	-685.5787	10.39876	2312.626	-11.37225
66040	-685.571	10.37221	2304.001	-10.62036
66041	-685.5302	10.45956	2302.582	-10.69161
66042	-685.465	10.49651	2312.64	-16.20301
66043	-685.5872	10.49145	2310.094	-12.80593
66044	-685.4718	10.45063	2314.456	-13.19564
66045	-685.3172	10.51429	2314.588	-12.83639
66046	-685.4542	10.4299	2318.209	-13.11884
66047	-685.7047	10.43812	2316.005	-13.01252
66048	-686.0085	10.44452	2310.685	-12.78666
66049	-685.2946	10.45126	2322.241	-12.84059
66050	-685.4373	10.43336	2318.423	-12.70698
66051	-685.8981	10.39337	2307.797	-12.7713
66052	-685.0505	10.34292	2309.222	-11.03202
66053	-685.5212	10.40514	2312.437	-10.44693
66054	-685.1082	10.39227	2306.956	-17.45748
66055	-685.5332	10.44877	2310.38	-15.53084
66056	-685.9289	10.43939	2316.563	-14.6541
66057	-685.6431	10.42541	2308.781	-14.92004
66058	-685.7926	10.42065	2317.164	-15.55902
66059	-685.7814	10.39427	2312.479	-15.00342
66060	-685.3897	10.44813	2312.851	-15.11356
66061	-685.7247	10.3729	2310.049	-14.42839
66062	-685.4788	10.4392	2312.236	-14.72778
66063	-685.7267	10.45468	2316.617	-15.05255
66064	-685.3241	10.42412	2310.997	-13.80058
66065	-686.1702	10.34904	2309.404	-14.21286
66066	-685.4924	10.3966	2305.661	-16.14071
66067	-685.7295	10.41404	2304.712	-15.02556
66068	-685.4925	10.4069	2311.788	-14.09019
66069	-685.512	10.33117	2297.966	-15.11284
66070	-685.8361	10.40363	2306.147	-14.25862
66071	-685.245	10.40669	2299.279	-13.60386
66072	-685.5073	10.33776	2309.269	-11.49587
66073	-685.89	10.45762	2302.514	-11.84423
66074	-685.9992	10.5543	2296.063	-11.96646
66075	-686.0383	10.45177	2292.008	-11.7046
66076	-685.8734	10.48088	2286.277	-11.60682
66077	-686.0616	10.46886	2292.288	-11.93012
66078	-685.9306	10.38067	2288.252	-12.09723
66079	-685.6072	10.4224	2281.117	-11.75483
66080	-685.8057	10.43338	2293.103	-11.9782
66081	-685.9911	10.43777	2284.196	-13.71498
66082	-685.7699	10.50497	2283.266	-17.18489
66083	-685.9157	10.45206	2279.906	-18.84331
66084	-686.1214	10.46995	2283.73	-14.99575
66085	-686.0345	10.45158	2280.737	-14.93239
66086	-685.9616	10.44412	2279.152	-14.04982
66087	-685.9206	10.43828	2284.658	-14.34898
66088	-685.7731	10.38402	2283.42	-14.85166
66089	-685.8834	10.44371	2277.137	-14.43636
66090	-686.0402	10.36614	2269.121	-14.78905
66091	-685.901	10.4394	2276.681	-13.44267
66092	-686.1186	10.44317	2274.534	-15.32947
66093	-685.9657	10.39188	2276.839	-15.17821
66094	-685.8564	10.44316	2276.081	-15.68664
66095	-685.8535	10.46185	2278.142	-14.40381
66096	-685.8245	10.43732	2284.853	-14.80863
66097	-686.0632	10.44445	2290.097	-14.94799
66098	-686.1777	10.44509	2285.958	-15.31973
66099	-686.3036	10.33421	2286.636	-13.87262
66100	-686.0554	10.45718	2277.725	-14.15084
66101	-686.0274	10.43725	2282.083	-14.37484
66102	-685.9142	10.44127	2284.248	-14.81567
66103	-685.9877	10.4067	2275.897	-16.00296
66104	-686.704	10.5137	2275.679	-14.50157
66105	-685.5208	10.48511	2276.221	-15.69076
66106	-686.0064	10.45094	2271.026	-15.14844
66107	-685.9961	10.37931	2267.424	-14.55961
66108	-685.8192	10.44088	2267.346	-13.39553
66109	-686.3652	10.38995	2268.55	-13.22114
66110	-686.2764	10.47488	2269.335	-13.86983
66111	-685.9802	10.43666	2269.825	-13.87318
66112	-685.6838	10.38559	2258.954	-9.455434
66113	-685.7733	10.38627	2260.697	-9.491636
66114	-686.2595	10.41409	2269.619	-7.089944
66115	-686.2	10.43688	2277.283	-5.284416
66116	-685.9085	10.37844	2286.029	-10.29606
66117	-686.4839	10.45297	2291.334	-15.50454
66118	-685.8687	10.42282	2292.017	-16.0056
66119	-685.5809	10.41709	2289.098	-15.19381
66120	-685.748	10.42001	2285.215	-13.13004
66121	-686.1202	10.4184	2278.78	-12.82618
66122	-685.8799	10.46303	2277.489	-13.1417
66123	-685.9305	10.39559	2275.973	-12.9702
66124	-685.6262	10.33006	2283.639	-11.43029
66125	-685.7389	10.34653	2275.232	-11.4036
66126	-685.7961	10.38253	2277.199	-7.759475
66127	-686.3033	10.41555	2282.602	-6.516274
66128	-685.6126	10.43234	2274.546	-11.4611
66129	-686.223	10.41033	2269.643	-11.59222
66130	-686.1515	10.46539	2273.269	-10.98112
66131	-686.3182	10.38879	2269.833	-11.66624
66132	-686.2714	10.38721	2273.481	-8.194834
66133	-685.9949	10.38581	2274.932	-6.705102
66134	-686.4577	10.43155	2271.29	-5.300979
66135	-686.2541	10.3647	2275.066	-5.422244
66136	-686.1636	10.42014	2296.826	-4.628843
66137	-686.0631	10.39132	2289.494	-4.625781
66138	-685.8129	10.41682	2298.868	-5.770696
66139	-686.0651	10.46595	2293.237	-7.058286
66140	-686.3457	10.41809	2289.22	-10.76176
66141	-686.0767	10.37527	2291.47	-13.43334
66142	-686.4147	10.4205	2285.853	-13.93271
66143	-686.4017	10.47713	2287.508	-14.28864
66144	-686.4833	10.37659	2297.701	-14.67216
66145	-685.9283	10.41869	2288.751	-14.40529
66146	-686.2573	10.38338	2301.572	-14.38564
66147	-686.0332	10.46611	2300.204	-14.12607
66148	-686.2096	10.39741	2303.67	-10.25832
66149	-685.9478	10.31093	2297.329	-10.07205
66150	-686.1777	10.40069	2304.754	-10.28131
66151	-686.223	10.38757	2311.04	-10.24642
66152	-685.871	10.26206	2302.36	-9.465493
66153	-686.081	10.39211	2300.027	-8.795549
66154	-686.486	10.42309	2306.129	-7.75437
66155	-686.5774	10.41094	2300.973	-7.367131
66156	-686.7896	10.4071	2290.498	-7.30761
66157	-686.5227	10.40027	2306.569	-6.82552
66158	-686.3372	10.35042	2294.766	-6.314346
66159	-686.2757	10.42834	2309.252	-5.253826
66160	-686.719	10.38774	2319.649	-5.450046
66161	-686.2466	10.40703	2309.524	-5.874245
66162	-686.7956	10.30524	2320.993	-7.430823
66163	-687.0787	10.35375	2308.722	-8.707871
66164	-686.5409	10.43928	2318.359	-9.690451
66165	-686.8599	10.42893	2329.827	-10.28847
66166	-686.5331	10.40312	2319.163	-10.15075
66167	-686.3547	10.37927	2328.701	-9.857837
66168	-686.7383	10.42484	2325.409	-9.314839
66169	-686.4959	10.37866	2343.077	-8.524443
66170	-686.3743	10.40137	2334.35	-9.719543
66171	-686.7081	10.41629	2319.048	-9.364011
66172	-686.3767	10.40323	2324.645	-8.782143
66173	-685.9709	10.38261	2329.53	-8.458391
66174	-686.2668	10.33193	2327.468	-8.553784
66175	-686.4631	10.40765	2328.743	-12.90231
66176	-686.3735	10.40916	2326.726	-13.39619
66177	-686.482	10.36342	2329.754	-14.11262
66178	-686.4331	10.41182	2331.621	-14.33023
66179	-685.9412	10.45241	2340.033	-15.23849
66180	-686.4003	10.3544	2343.569	-14.00577
66181	-686.4227	10.43903	2349.305	-13.58087
66182	-686.6657	10.39769	2352.214	-14.02289
66183	-686.562	10.42462	2360.719	-13.68037
66184	-686.2314	10.36224	2345.851	-14.36138
66185	-686.665	10.39641	2344.923	-14.89829
66186	-686.4055	10.43298	2345.002	-14.44453
66187	-686.6958	10.42224	2349.111	-15.28746
66188	-686.9255	10.3915	2361.992	-16.11746
66189	-686.4313	10.44314	2345.031	-14.46931
66190	-686.7774	10.40917	2343.157	-14.35771
66191	-686.6107	10.42237	2357.923	-14.19947
66192	-687.0776	10.44457	2354.548	-15.10213
66193	-686.9163	10.403	2349.631	-14.99821
66194	-686.8176	10.43224	2361.192	-14.42178
66195	-686.7176	10.39334	2362.706	-15.51124
66196	-686.8849	10.39023	2358.667	-14.90408
66197	-686.5406	10.3923	2357.852	-15.20011
66198	-687.0212	10.45291	2345.1	-17.5791
66199	-686.8341	10.42735	2355.631	-17.46928
66200	-686.8419	10.4572	2346.12	-18.37362
66201	-686.6875	10.33197	2352.816	-18.68426
66202	-686.8512	10.47209	2348.612	-11.701
66203	-686.5293	10.42958	2345.389	-10.40038
66204	-686.5924	10.47623	2336.653	-9.859306
66205	-686.7775	10.48809	2344.356	-9.841787
66206	-686.5494	10.49536	2338.7	-10.68225
66207	-686.9443	10.46286	2341.623	-12.20085
66208	-687.0418	10.43399	2338.475	-10.17602
66209	-686.722	10.43653	2337.05	-9.404321
66210	-686.6811	10.3983	2352.712	-9.127046
66211	-686.8327	10.44344	2348.367	-8.960644
66212	-686.8528	10.43328	2348.718	-9.552209
66213	-687.553	10.45417	2350.417	-9.76
66214	-686.8206	10.50634	2339.537	-11.55119
66215	-686.8845	10.50457	2346.74	-15.04096
66216	-686.7465	10.4074	2360.124	-12.68822
66217	-686.9661	10.43323	2346.778	-14.28432
66218	-687.1814	10.40205	2357.37	-14.97812
66219	-687.0722	10.48239	2361.355	-14.42634
66220	-687.0983	10.38006	2364.168	-12.72467
66221	-686.6309	10.41859	2370.118	-20.05386
66222	-687.4411	10.4219	2368.335	-19.88167
66223	-686.8724	10.40504	2374.671	-16.92605
66224	-686.8567	10.36973	2369.942	-14.55879
66225	-686.6913	10.45206	2380.07	-14.86289
66226	-686.4548	10.47035	2371.204	-14.2629
66227	-687.1799	10.4342	2374.989	-16.23174
66228	-686.8661	10.40631	2372.554	-15.0198
66229	-687.0624	10.40417	2365.036	-12.83388
66230	-686.972	10.45652	2374.941	-12.05767
66231	-687.1937	10.42642	2367.049	-11.66093
66232	-687.1404	10.50643	2367.726	-10.57853
66233	-687.0236	10.45502	2372.88	-11.39927
66234	-686.9543	10.41839	2377.492	-11.02998
66235	-686.9034	10.48118	2382.494	-11.16186
66236	-687.4049	10.48596	2386.96	-11.13908
66237	-687.2395	10.42267	2377.241	-10.82819
66238	-687.271	10.41684	2386.452	-9.801223
66239	-687.6092	10.48192	2371.011	-9.75677
66240	-687.2318	10.49434	2367.508	-11.18679
66241	-687.5229	10.44727	2374.044	-12.42462
66242	-687.9857	10.42822	2384.393	-12.42742
66243	-687.7663	10.44163	2393.895	-12.70304
66244	-687.3699	10.45718	2381.804	-12.47181
66245	-687.5325	10.54136	2380.882	-12.16172
66246	-687.9599	10.55148	2379.21	-12.82507
66247	-688.0373	10.41284	2379.609	-13.43548
66248	-687.5554	10.51222	2376.228	-12.87502
66249	-687.6562	10.4591	2376.112	-13.3567
66250	-688.2204	10.45835	2367.067	-12.43832
66251	-687.5626	10.40504	2363.051	-11.57516
66252	-687.2116	10.37244	2355.703	-11.65175
66253	-687.545	10.41439	2360.548	-12.09671
66254	-687.6782	10.38783	2352.726	-11.38704
66255	-687.5233	10.46544	2350.19	-10.73942
66256	-687.2612	10.36829	2349.604	-12.91408
66257	-688.1595	10.43197	2358.523	-18.09034
66258	-687.5331	10.34287	2358.2	-12.27964
66259	-687.8308	10.44161	2356.646	-12.70877
66260	-687.6899	10.42984	2367.045	-12.64612
66261	-687.8089	10.36414	2360.272	-13.31695
66262	-687.7962	10.38765	2351.75	-13.49036
66263	-687.9141	10.47182	2362.69	-12.631
66264	-688.384	10.46047	2355.38	-13.6853
66265	-687.949	10.47352	2359.962	-13.82151
66266	-687.932	10.45975	2359.996	-14.09124
66267	-687.624	10.44068	2369.078	-13.2573
66268	-688.0833	10.49299	2356.724	-12.65366
66269	-687.6244	10.50447	2360.191	-14.15746
66270	-687.4302	10.37728	2357.507	-18.61608
66271	-687.6908	10.43836	2361.395	-19.88899
66272	-687.3812	10.448	2354.378	-20.31678
66273	-687.9613	10.38148	2366.45	-18.73074
66274	-687.8506	10.36357	2357.388	-15.79613
66275	-687.6097	10.39943	2367.7	-14.59924
66276	-687.7732	10.46739	2351.142	-13.39712
66277	-688.2114	10.41756	2351.441	-12.44662
66278	-687.8209	10.38802	2349.52	-12.79073
66279	-688.0221	10.48852	2356.841	-12.98691
66280	-687.9138	10.51812	2362.552	-12.20294
66281	-687.8447	10.41733	2355.31	-13.96506
66282	-687.8606	10.43954	2365.706	-13.05222
66283	-688.0048	10.48782	2348.985	-14.55636
66284	-687.6868	10.46939	2357.308	-14.24532
66285	-687.6089	10.43111	2345.066	-13.83268
66286	-687.8359	10.44187	2364.349	-13.07812
66287	-688.0845	10.52911	2366.493	-13.4722
66288	-688.4972	10.51273	2349.671	-14.84099
66289	-688.269	10.373	2366.174	-16.618
66290	-688.0679	10.42482	2357.894	-18.37209
