time	NAA Phase	NAA Amp	NPM Phase	NPM Amp
65805	-275.0916	31.55096	-1395.692	38.0742
65806	-274.9637	31.73696	-1394.971	37.95119
65807	-275.2522	31.6511	-1395.703	37.99137
65808	-275.7675	31.51761	-1395.874	38.00442
65809	-274.8725	31.51358	-1395.167	37.9929
65810	-275.0745	31.7827	-1395.996	37.96615
65811	-275.1467	31.6241	-1395.238	37.9869
65812	-274.7918	31.58423	-1395.097	37.96915
65813	-275.6939	31.63676	-1395.461	37.98023
65814	-275.0635	31.68566	-1395.589	37.98108
65815	-274.6161	31.61938	-1395.407	38.0139
65816	-275.2917	31.63196	-1395.649	37.97994
65817	-275.257	31.62467	-1395.402	37.90768
65818	-275.1254	31.47015	-1395.392	38.04555
65819	-275.72	31.58295	-1394.806	38.02236
65820	-274.8506	31.64567	-1395.099	38.02104
65821	-275.3246	31.60726	-1395.42	38.01146
65822	-275.1735	31.57362	-1395.39	38.07163
65823	-275.3406	31.67252	-1395.368	37.97199
65824	-275.1063	31.54033	-1395.451	37.92037
65825	-275.1792	31.65383	-1395.255	37.97539
65826	-274.8541	31.49579	-1395.48	38.021
65827	-274.6191	31.65019	-1395.194	37.98925
65828	-274.8352	31.71814	-1395.349	37.98942
65829	-274.9316	31.61343	-1395.192	38.0137
65830	-275.3803	31.55842	-1395.58	37.97559
65831	-274.5482	31.66776	-1395.414	37.97607
65832	-274.8991	31.46398	-1395.723	38.01369
65833	-274.7447	31.57477	-1395.415	37.97334
65834	-275.5854	31.64272	-1395.725	37.96905
65835	-274.7752	31.64192	-1395.705	37.93457
65836	-275.0348	31.63711	-1395.286	37.99326
65837	-273.9008	31.55222	-1395.828	37.93555
65838	-275.2975	31.73937	-1395.733	37.98649
65839	-274.5627	31.57436	-1395.917	38.00422
65840	-274.7557	31.64144	-1395.695	37.95257
65841	-274.3336	31.68334	-1395.749	37.98341
65842	-274.8705	31.53838	-1395.359	37.95342
65843	-274.5793	31.51875	-1395.099	37.99842
65844	-274.7191	31.65333	-1395.576	37.90964
65845	-274.5026	31.6063	-1395.523	38.04064
65846	-275.0716	31.6431	-1395.633	37.96525
65847	-274.6563	31.63668	-1395.772	38.00376
65848	-275.0827	31.5832	-1395.721	38.00439
65849	-274.824	31.64729	-1395.669	37.9842
65850	-275.3806	31.53171	-1395.799	37.95844
65851	-275.3262	31.59121	-1395.819	37.96186
65852	-275.1306	31.55636	-1395.861	37.96036
65853	-275.3316	31.63786	-1395.805	37.95611
65854	-275.3276	31.74947	-1395.722	37.96591
65855	-274.9795	31.56926	-1395.56	37.9441
65856	-275.4149	31.57432	-1395.536	37.91354
65857	-275.0065	31.70662	-1395.685	38.03342
65858	-275.3826	31.66046	-1395.893	38.04089
65859	-275.2704	31.62481	-1396.056	38.03948
65860	-275.7322	31.60508	-1395.685	38.02235
65861	-275.4957	31.73075	-1395.743	38.00147
65862	-275.7001	31.61237	-1395.833	37.98506
65863	-275.6977	31.58418	-1395.709	38.02409
65864	-275.8847	31.62044	-1395.668	38.02658
65865	-274.8358	31.62658	-1395.808	37.97741
65866	-276.0106	31.66564	-1396.069	37.95564
65867	-275.6039	31.64119	-1396.189	38.0083
65868	-275.1962	31.6532	-1395.666	38.00685
65869	-275.1892	31.57318	-1395.68	38.04389
65870	-275.0443	31.59256	-1395.65	37.91907
65871	-275.067	31.62742	-1396.003	38.03651
65872	-275.4405	31.60112	-1395.924	38.01193
65873	-275.4028	31.66196	-1395.897	38.01719
65874	-275.3525	31.54708	-1395.52	37.96531
65875	-276.1615	31.57485	-1396.033	37.96586
65876	-275.3753	31.65295	-1395.853	38.00005
65877	-275.3256	31.67058	-1396.019	37.98682
65878	-275.3834	31.63789	-1395.717	38.02256
65879	-275.0348	31.64607	-1396.272	37.89391
65880	-274.8796	31.64351	-1395.97	38.00148
65881	-276.0254	31.69542	-1395.77	37.96772
65882	-275.2258	31.59133	-1395.772	37.99609
65883	-276.0151	31.7033	-1395.708	37.97206
65884	-275.4636	31.64304	-1395.635	38.01834
65885	-275.4092	31.66144	-1395.893	37.95351
65886	-275.628	31.65163	-1395.982	37.95302
65887	-275.7652	31.6942	-1396.067	37.95945
65888	-275.5367	31.56952	-1395.501	38.0294
65889	-275.7087	31.5598	-1396.069	38.00076
65890	-275.6023	31.65746	-1395.998	38.02182
65891	-275.96	31.55707	-1396.445	37.95624
65892	-274.7131	31.63073	-1395.828	37.85479
65893	-275.9822	31.63392	-1396.147	38.01094
65894	-276.0083	31.72403	-1396.074	38.01999
65895	-275.4667	31.63671	-1396.129	38.02629
65896	-275.8189	31.70348	-1396.337	37.99227
65897	-275.6421	31.62672	-1396.1	38.04873
65898	-275.9826	31.57728	-1396.072	38.01734
65899	-275.9431	31.70682	-1396.128	38.02556
65900	-275.5517	31.64523	-1396.363	37.9478
65901	-275.9814	31.58361	-1396.142	38.0021
65902	-274.9903	31.62281	-1396.307	38.05785
65903	-275.9698	31.64042	-1396.709	38.0368
65904	-275.6139	31.53791	-1396.671	38.01485
65905	-276.2952	31.65018	-1396.986	38.03804
65906	-276.0504	31.6385	-1396.704	38.02911
65907	-275.7213	31.60371	-1396.556	38.01345
65908	-276.4179	31.57119	-1396.093	38.04897
65909	-275.5553	31.5678	-1396.248	38.02256
65910	-275.9546	31.56013	-1396.497	38.00002
65911	-276.5116	31.66599	-1396.3	38.04484
65912	-276.7991	31.66809	-1396.132	38.01122
65913	-276.8692	31.62135	-1396.336	38.012
65914	-276.5637	31.62838	-1396.472	38.03451
65915	-276.2602	31.65736	-1396.293	38.02859
65916	-275.5816	31.64945	-1395.838	37.90832
65917	-276.4789	31.6657	-1395.855	37.97617
65918	-274.6981	31.51057	-1395.941	38.09477
65919	-276.2963	31.64049	-1396.696	38.09983
65920	-275.7744	31.51569	-1395.937	38.02672
65921	-275.4335	31.69292	-1396.364	38.00429
65922	-275.4829	31.58729	-1396.515	38.0197
65923	-275.7301	31.60998	-1396.133	38.05935
65924	-275.9374	31.53229	-1396.478	37.98814
65925	-275.8199	31.66236	-1396.364	37.96879
65926	-276.6528	31.62231	-1395.875	37.95021
65927	-276.0396	31.56839	-1395.922	38.01408
65928	-275.7786	31.53885	-1396.522	37.99012
65929	-276.2953	31.60195	-1396.409	38.01089
65930	-275.8324	31.62215	-1396.653	37.99419
65931	-275.9576	31.68325	-1396.645	38.05525
65932	-276.0891	31.53685	-1396.118	38.01994
65933	-275.5685	31.59224	-1396.387	37.98455
65934	-275.8893	31.5819	-1396.282	37.9737
65935	-276.1003	31.60602	-1396.534	37.99409
65936	-276.3378	31.55855	-1396.56	38.01967
65937	-276.4718	31.64479	-1396.215	38.02041
65938	-276.6572	31.57072	-1396.544	37.98924
65939	-276.5238	31.57665	-1396.087	37.99318
65940	-276.1074	31.60982	-1396.355	37.88943
65941	-275.8745	31.62622	-1396.047	37.99203
65942	-275.3377	31.72691	-1395.546	37.94609
65943	-275.9537	31.67278	-1396.317	37.91599
65944	-276.0001	31.67259	-1396.278	37.98927
65945	-276.059	31.53504	-1396.349	38.05503
65946	-276.5186	31.58617	-1396.298	37.95746
65947	-276.6174	31.55187	-1396.216	37.95303
65948	-275.5746	31.56787	-1396.308	37.99521
65949	-276.1218	31.63963	-1396.493	38.02539
65950	-276.0656	31.54518	-1396.677	37.97289
65951	-275.9896	31.53707	-1396.567	37.98673
65952	-276.2875	31.64163	-1396.611	37.9711
65953	-276.5628	31.625	-1396.521	38.05623
65954	-276.8171	31.58078	-1396.173	38.01735
65955	-276.5626	31.58166	-1396.858	38.03617
65956	-277.3011	31.52637	-1396.66	38.01599
65957	-276.5843	31.60245	-1396.48	37.95363
65958	-275.7953	31.62664	-1396.605	38.03093
65959	-276.3891	31.60966	-1396.66	38.02067
65960	-277.3885	31.67034	-1396.363	37.98077
65961	-276.8789	31.53838	-1396.339	37.94113
65962	-275.9654	31.61927	-1396.88	38.01617
65963	-276.261	31.6098	-1396.839	37.99131
65964	-276.7824	31.62487	-1396.306	38.04528
65965	-276.5182	31.60285	-1396.963	37.98821
65966	-276.8235	31.53926	-1397.104	38.02301
65967	-276.6428	31.6171	-1396.938	38.00221
65968	-276.0841	31.62677	-1396.837	38.01239
65969	-276.2606	31.5927	-1396.584	37.97031
65970	-276.3006	31.6095	-1396.877	38.00157
65971	-276.4937	31.63057	-1396.829	37.96892
65972	-277.4209	31.47823	-1396.743	38.02266
65973	-276.1653	31.61405	-1396.834	37.99196
65974	-276.3401	31.66949	-1396.723	38.02201
65975	-276.1186	31.67927	-1397.095	38.07951
65976	-276.6526	31.43398	-1396.971	37.99854
65977	-276.6078	31.51946	-1396.753	37.97745
65978	-276.3609	31.63866	-1396.715	38.04833
65979	-276.2893	31.57167	-1396.647	37.98369
65980	-276.2006	31.65029	-1397.01	37.99202
65981	-276.5633	31.58245	-1397.294	38.0303
65982	-276.6604	31.69738	-1396.692	37.91605
65983	-276.8653	31.67947	-1396.97	37.97515
65984	-276.994	31.60821	-1396.91	38.02168
65985	-277.1561	31.56051	-1396.769	38.0347
65986	-276.8264	31.54956	-1397.051	38.00378
65987	-276.3464	31.62912	-1396.875	38.04595
65988	-276.8172	31.71329	-1396.925	37.97777
65989	-277.0998	31.6213	-1397.095	38.02557
65990	-277.278	31.57351	-1396.737	38.10437
65991	-276.3219	31.57494	-1396.48	38.03199
65992	-277.1244	31.60955	-1397.643	37.9813
65993	-276.9029	31.61937	-1396.76	37.98534
65994	-276.9107	31.54172	-1397.1	37.9573
65995	-277.5284	31.82211	-1397.004	37.97235
65996	-276.9841	31.6473	-1397.277	37.99578
65997	-277.2154	31.73768	-1396.801	38.01394
65998	-277.4894	31.75051	-1397.15	37.95772
65999	-277.2864	31.63773	-1396.831	37.99242
66000	-277.3925	31.6844	-1396.903	38.05007
66001	-276.7475	31.598	-1396.886	38.02146
66002	-276.9136	31.69737	-1397.54	38.09019
66003	-277.6132	31.66786	-1396.764	37.97729
66004	-277.965	31.68505	-1396.524	37.97601
66005	-277.844	31.7104	-1396.648	38.00094
66006	-277.1722	31.69156	-1396.888	38.0222
66007	-277.0003	31.66431	-1396.952	38.02483
66008	-277.5442	31.72697	-1396.402	38.04949
66009	-277.1205	31.73958	-1396.904	38.05849
66010	-277.0468	31.61332	-1396.642	38.02226
66011	-277.427	31.62485	-1396.964	38.04153
66012	-277.5855	31.62815	-1396.773	38.02885
66013	-277.4124	31.64821	-1397.129	38.03298
66014	-277.6515	31.63563	-1397.222	38.00654
66015	-277.1969	31.6392	-1397.341	37.9845
66016	-277.4176	31.78423	-1396.71	38.05637
66017	-276.9568	31.66862	-1397.266	38.05537
66018	-276.8832	31.68925	-1396.858	38.02215
66019	-277.2331	31.61816	-1397.217	38.02853
66020	-277.2453	31.66904	-1397.333	38.04433
66021	-276.446	31.63676	-1397.246	37.95422
66022	-276.7836	31.58181	-1396.779	38.00167
66023	-277.2995	31.66424	-1397.371	38.08623
66024	-276.8753	31.63132	-1397.289	38.02773
66025	-277.3346	31.52542	-1397.47	38.04043
66026	-277.5058	31.65493	-1397.452	38.0118
66027	-277.3065	31.55941	-1397.568	38.00779
66028	-277.6348	31.57632	-1397.265	37.89136
66029	-277.1361	31.48762	-1397.211	37.92777
66030	-276.6327	31.56522	-1397.165	38.05903
66031	-277.3844	31.69333	-1397.067	38.04474
66032	-277.6601	31.5519	-1396.973	38.07009
66033	-276.7447	31.64806	-1397.483	38.0373
66034	-276.9469	31.61772	-1397.719	37.99595
66035	-276.9227	31.53932	-1396.988	38.02665
66036	-276.7772	31.64723	-1397.262	37.99376
66037	-276.4971	31.65844	-1397.059	38.03481
66038	-277.0893	31.6267	-1397.241	38.03194
66039	-277.6383	31.60299	-1397.143	38.0386
66040	-276.5455	31.57853	-1397.173	37.95689
66041	-276.6165	31.67555	-1397.362	38.05396
66042	-277.2311	31.63219	-1397.079	38.04015
66043	-277.1834	31.60284	-1397.629	38.05359
66044	-276.8618	31.58119	-1397.519	38.05263
66045	-276.9256	31.6022	-1397.54	38.0265
66046	-277.2004	31.59011	-1397.182	38.05818
66047	-276.6185	31.78868	-1397.182	37.93792
66048	-277.5937	31.69575	-1396.809	38.11563
66049	-277.8359	31.64047	-1397.279	38.04355
66050	-277.0184	31.61624	-1397.371	38.06086
66051	-277.1894	31.61984	-1397.407	38.06826
66052	-277.1343	31.63309	-1397.236	38.06199
66053	-277.1224	31.55499	-1396.884	38.00492
66054	-277.1939	31.70765	-1397.559	38.07664
66055	-277.7248	31.56014	-1398.008	38.07523
66056	-277.7003	31.6132	-1397.875	38.07015
66057	-277.5628	31.65675	-1398.164	38.08069
66058	-277.2684	31.63756	-1397.914	38.09697
66059	-277.1282	31.64504	-1397.822	38.08612
66060	-277.1134	31.72605	-1397.952	38.13331
66061	-277.1393	31.65653	-1397.745	38.08035
66062	-277.7332	31.59273	-1397.621	38.04732
66063	-277.3827	31.56445	-1397.852	38.11352
66064	-277.35	31.59786	-1397.672	38.12222
66065	-277.4037	31.68653	-1397.493	38.0045
66066	-276.2946	31.67052	-1397.652	38.0492
66067	-276.9479	31.55604	-1397.335	37.98809
66068	-276.9878	31.50727	-1397.532	38.08657
66069	-277.3001	31.63908	-1397.427	38.05851
66070	-276.6318	31.64229	-1397.757	38.03249
66071	-277.732	31.69441	-1397.189	38.09567
66072	-277.1473	31.58661	-1397.25	38.09785
66073	-277.6124	31.54874	-1397.622	38.04087
66074	-276.8268	31.61622	-1397.266	38.03959
66075	-277.3734	31.51223	-1397.898	38.10316
66076	-277.0982	31.53529	-1398.108	38.05294
66077	-277.616	31.63585	-1397.939	38.08773
66078	-277.3576	31.62362	-1397.512	38.05615
66079	-277.479	31.63139	-1397.576	38.01087
66080	-277.3122	31.63657	-1397.952	38.01239
66081	-277.6403	31.48406	-1397.444	38.04274
66082	-277.3707	31.67532	-1397.888	38.01503
66083	-277.3976	31.50627	-1397.642	38.08208
66084	-277.9756	31.59105	-1397.746	38.03865
66085	-277.5714	31.69548	-1397.641	38.04902
66086	-278.4907	31.58979	-1398.162	38.12658
66087	-277.4277	31.6206	-1397.968	38.04054
66088	-277.0653	31.5944	-1398.099	38.05623
66089	-277.6956	31.55676	-1397.244	38.08525
66090	-277.2746	31.592	-1398.015	38.07567
66091	-277.9087	31.58746	-1397.954	38.03463
66092	-277.8637	31.59429	-1397.975	38.11377
66093	-278.1076	31.61036	-1397.819	38.0819
66094	-277.7436	31.6354	-1397.467	38.08278
66095	-277.9105	31.67003	-1397.693	38.09957
66096	-277.993	31.62041	-1398.079	38.11878
66097	-277.8752	31.57144	-1398.043	38.07209
66098	-277.9867	31.61616	-1397.691	38.09413
66099	-277.6267	31.5976	-1398.303	38.0747
66100	-277.6109	31.48539	-1398.082	38.10783
66101	-278.1885	31.57608	-1398.316	38.12701
66102	-277.8432	31.63801	-1397.474	38.18987
66103	-277.8681	31.64648	-1398.128	38.10173
66104	-277.3609	31.53154	-1397.981	38.05772
66105	-277.611	31.62535	-1398.248	38.07038
66106	-277.6556	31.60221	-1398.027	38.08905
66107	-277.8601	31.60978	-1397.975	38.12642
66108	-277.3835	31.72392	-1397.984	38.13924
66109	-277.8604	31.57537	-1397.816	38.08347
66110	-278.2679	31.70462	-1398.705	38.17656
66111	-278.6061	31.67971	-1398.163	38.10295
66112	-278.4214	31.63401	-1397.659	38.09822
66113	-278.5171	31.69299	-1398.038	38.08549
66114	-277.9708	31.56958	-1397.622	38.1221
66115	-278.0143	31.62539	-1397.985	38.11911
66116	-277.5935	31.61913	-1398.841	38.12053
66117	-278.3668	31.64495	-1398.701	38.0716
66118	-277.9552	31.57942	-1397.805	38.15495
66119	-278.3056	31.63596	-1398.106	38.10998
66120	-277.6066	31.64112	-1397.806	38.10538
66121	-278.5236	31.65495	-1397.581	38.11996
66122	-278.0946	31.60787	-1398.028	38.13266
66123	-278.4145	31.60983	-1398.112	38.06363
66124	-277.863	31.66926	-1398.037	38.10935
66125	-277.6639	31.77279	-1397.661	38.0313
66126	-278.74	31.55016	-1398.554	38.03126
66127	-277.941	31.56838	-1398.193	38.08994
66128	-278.5894	31.59582	-1398.181	38.12096
66129	-278.115	31.52981	-1397.946	38.13335
66130	-278.3474	31.57129	-1398.192	38.06965
66131	-278.3567	31.57099	-1398.441	38.08542
66132	-278.8155	31.66101	-1398.491	38.12244
66133	-278.4303	31.68832	-1398.37	38.06167
66134	-278.6581	31.64241	-1397.901	38.13371
66135	-278.7111	31.52437	-1398.39	38.09516
66136	-278.4875	31.642	-1397.903	38.10241
66137	-278.2509	31.58689	-1398.419	38.07845
66138	-278.1027	31.52861	-1399.096	38.09145
66139	-278.3931	31.62837	-1398.08	38.14011
66140	-278.6879	31.61059	-1398.198	38.04325
66141	-278.6293	31.69122	-1398.239	38.11775
66142	-278.438	31.63279	-1398.4	38.10922
66143	-278.8867	31.6561	-1398.896	38.07917
66144	-278.5071	31.62998	-1398.523	38.14887
66145	-279.6369	31.56059	-1398.462	38.17543
66146	-278.9853	31.67688	-1397.928	38.13881
66147	-277.9544	31.57326	-1398.59	38.11326
66148	-277.9606	31.62267	-1398.565	38.1451
66149	-278.4562	31.58354	-1398.512	38.14473
66150	-279.1277	31.57932	-1397.974	38.15434
66151	-278.8675	31.68874	-1398.519	38.00934
66152	-279.1213	31.61925	-1398.503	38.07478
66153	-278.6101	31.65584	-1398.576	38.06141
66154	-278.4824	31.53589	-1398.476	38.07898
66155	-278.1584	31.55456	-1398.54	38.10684
66156	-278.5748	31.50751	-1398.561	38.148
66157	-278.951	31.64787	-1398.307	38.12046
66158	-278.6771	31.58059	-1398.084	38.1138
66159	-278.1485	31.53112	-1398.359	38.08196
66160	-278.633	31.54201	-1398.321	38.14638
66161	-278.4468	31.66349	-1398.87	38.07318
66162	-278.634	31.61978	-1398.301	38.09739
66163	-278.3897	31.66341	-1398.392	38.04454
66164	-277.3258	31.51099	-1398.534	38.02
66165	-278.0054	31.62754	-1398.293	38.04573
66166	-278.4429	31.67877	-1398.616	38.065
66167	-277.6863	31.60211	-1398.599	38.0775
66168	-278.3178	31.58507	-1398.109	38.1206
66169	-278.0409	31.55739	-1398.497	38.08593
66170	-278.2194	31.61745	-1398.624	38.07
66171	-277.9409	31.55254	-1398.345	38.0952
66172	-278.7856	31.62239	-1398.228	38.03651
66173	-278.0691	31.51065	-1397.912	38.10604
66174	-278.2727	31.55975	-1398.448	38.09968
66175	-278.302	31.55363	-1398.519	38.11657
66176	-278.2495	31.48151	-1398.177	38.08036
66177	-278.01	31.54298	-1398.268	38.08124
66178	-278.7053	31.50164	-1398.389	38.05596
66179	-278.7533	31.56913	-1398.447	38.02435
66180	-277.9205	31.53987	-1398.25	38.08017
66181	-277.9489	31.57284	-1398.191	38.14269
66182	-278.6414	31.55561	-1398.753	38.09163
66183	-277.4946	31.55561	-1398.845	38.06531
66184	-278.3816	31.54952	-1398.211	38.15342
66185	-279.3111	31.53118	-1398.412	38.05802
66186	-278.5792	31.5993	-1398.488	38.09301
66187	-278.6462	31.56593	-1398.59	38.09445
66188	-278.8034	31.56231	-1398.31	38.07542
66189	-278.5216	31.63095	-1398.674	38.07755
66190	-278.2621	31.59113	-1398.333	38.13022
66191	-278.9474	31.58179	-1398.421	38.08828
66192	-278.8528	31.57323	-1398.739	38.09899
66193	-278.1743	31.58379	-1399.116	38.08068
66194	-278.4975	31.64888	-1398.651	38.10896
66195	-278.823	31.526	-1398.635	38.07202
66196	-278.8677	31.58019	-1398.229	38.14579
66197	-278.8864	31.5262	-1398.476	38.09746
66198	-279.0525	31.65276	-1398.014	38.11943
66199	-278.6361	31.39371	-1398.936	38.14882
66200	-278.6834	31.56065	-1398.519	38.09829
66201	-279.6504	31.54218	-1398.793	38.15564
66202	-279.2332	31.55286	-1398.844	38.12505
66203	-278.9186	31.58009	-1398.459	38.11678
66204	-278.9162	31.43674	-1398.225	38.12797
66205	-279.1311	31.5757	-1397.836	38.12278
66206	-278.4466	31.62767	-1398.069	38.0572
66207	-278.5656	31.46662	-1398.634	38.13364
66208	-278.4554	31.43143	-1398.312	38.09774
66209	-279.6052	31.51117	-1398.51	38.11426
66210	-279.5755	31.50336	-1398.641	38.17324
66211	-278.8761	31.5445	-1398.392	38.17572
66212	-279.5923	31.5459	-1398.562	38.10228
66213	-278.6863	31.55276	-1398.716	38.17863
66214	-279.4478	31.60261	-1398.862	38.12335
66215	-279.322	31.45826	-1398.654	38.09859
66216	-278.7393	31.60904	-1398.892	38.16422
66217	-279.0842	31.65571	-1398.609	38.19315
66218	-279.0565	31.60353	-1398.774	38.17745
66219	-279.5127	31.62108	-1398.662	38.18158
66220	-279.5724	31.65434	-1398.732	38.11534
66221	-279.6658	31.50053	-1398.447	38.19337
66222	-279.3737	31.5343	-1398.942	38.18696
66223	-279.3249	31.61919	-1398.558	38.08474
66224	-279.341	31.53052	-1398.829	38.2838
66225	-278.9222	31.61697	-1398.577	38.1829
66226	-279.5064	31.54005	-1398.577	38.08646
66227	-279.7624	31.56435	-1398.373	38.05713
66228	-279.2761	31.53755	-1398.109	38.1862
66229	-278.8854	31.49094	-1398.647	38.1386
66230	-279.4059	31.47777	-1398.78	38.10493
66231	-279.285	31.54978	-1399.087	38.22694
66232	-279.1927	31.61419	-1399.537	38.11474
66233	-279.0736	31.52656	-1398.788	38.14517
66234	-279.3626	31.53425	-1399.035	38.16612
66235	-279.2455	31.46617	-1398.897	38.20866
66236	-280.1766	31.46829	-1399.27	38.13934
66237	-279.5805	31.56459	-1398.719	38.18186
66238	-279.0267	31.57778	-1398.686	38.11388
66239	-280.0371	31.46822	-1398.957	38.14637
66240	-279.2906	31.52059	-1398.811	38.14179
66241	-279.1933	31.61024	-1398.946	38.20493
66242	-279.8783	31.43432	-1398.321	38.05386
66243	-279.9445	31.55573	-1399.009	38.15497
66244	-279.0685	31.5402	-1399.35	38.12962
66245	-279.6705	31.51474	-1399.198	38.12983
66246	-279.3621	31.53622	-1398.704	38.19838
66247	-279.2373	31.41392	-1399.139	38.11589
66248	-279.1743	31.51426	-1399.087	38.12101
66249	-279.1461	31.59105	-1399.107	38.15075
66250	-278.9549	31.59582	-1399.128	38.19108
66251	-279.3998	31.61611	-1398.982	38.1473
66252	-279.0897	31.46664	-1398.673	38.1287
66253	-279.9975	31.50692	-1398.744	38.11658
66254	-279.2986	31.45953	-1398.759	38.17652
66255	-279.3599	31.47639	-1398.858	38.1145
66256	-279.3308	31.62406	-1399.026	38.12705
66257	-278.9654	31.60686	-1399.344	38.11743
66258	-278.8874	31.36799	-1398.947	38.16104
66259	-279.3009	31.58116	-1399.002	38.11103
66260	-278.1255	31.57052	-1398.979	38.12214
66261	-279.1738	31.64173	-1399.055	38.1117
66262	-279.6318	31.60597	-1398.953	38.12608
66263	-278.8035	31.54744	-1398.689	38.13479
66264	-279.6697	31.55224	-1398.857	38.1418
66265	-279.8199	31.57319	-1399.035	38.11895
66266	-279.4407	31.59224	-1398.959	38.1193
66267	-278.7641	31.6122	-1399.186	38.15125
66268	-278.892	31.67996	-1398.311	38.22057
66269	-278.4285	31.67133	-1398.969	38.21438
66270	-279.7874	31.60402	-1399.347	38.15752
66271	-279.1547	31.70866	-1399.184	38.20815
66272	-279.7573	31.57275	-1399.366	38.18269
66273	-278.9246	31.60437	-1399.136	38.1397
66274	-279.4917	31.69979	-1398.633	38.12495
66275	-279.014	31.5456	-1398.957	38.15824
66276	-280.0023	31.6071	-1398.475	38.22797
66277	-279.3727	31.59586	-1399.029	38.2034
66278	-279.4049	31.50995	-1399.107	38.16369
66279	-279.4042	31.54046	-1399.088	38.1354
66280	-279.222	31.62192	-1399.189	38.13554
66281	-279.0821	31.60027	-1398.875	38.18125
66282	-278.7219	31.5713	-1398.898	38.17485
66283	-279.3158	31.59727	-1399.363	38.1554
66284	-279.9351	31.57069	-1399.171	38.12337
66285	-279.9695	31.54542	-1399.061	38.12555
66286	-279.5384	31.57535	-1399.237	38.14561
66287	-279.7807	31.54738	-1399.105	38.1728
66288	-278.9971	31.72429	-1399.012	38.16676
66289	-279.9364	31.65702	-1399.492	38.16545
66290	-279.1926	31.52836	-1399.269	38.12891
66291	-279.4804	31.57465	-1399.451	38.11025
66292	-279.037	31.52054	-1399.389	38.10163
66293	-279.5436	31.78081	-1400.061	38.1411
66294	-280.1308	31.54961	-1399.496	38.17274
66295	-280.6962	31.6493	-1399.624	38.08496
66296	-279.9859	31.59298	-1399.202	38.16618
66297	-279.7682	31.5709	-1399.134	38.20404
66298	-279.5841	31.61706	-1399.192	38.1922
66299	-279.3023	31.59058	-1399.257	38.1121
66300	-279.4022	31.60118	-1399.233	38.15357
66301	-279.9717	31.56772	-1399.231	38.08246
66302	-279.3724	31.54625	-1399.354	38.1455
66303	-279.7724	31.57236	-1399.382	38.14189
66304	-279.5665	31.56644	-1399.142	38.07779
66305	-279.726	31.60687	-1399.16	38.15866
66306	-279.841	31.54892	-1399.409	38.0876
66307	-280.0117	31.6225	-1399.364	38.14395
66308	-279.4579	31.64434	-1399.48	38.12718
66309	-279.4711	31.61347	-1400.114	38.14951
66310	-279.8921	31.51994	-1399.951	38.12268
66311	-279.4646	31.55154	-1400.237	38.13758
66312	-280.4751	31.62449	-1399.474	38.15742
66313	-279.8163	31.63147	-1399.961	38.1153
66314	-280.057	31.70487	-1399.211	38.11879
66315	-279.9997	31.43157	-1399.209	38.11949
66316	-279.4667	31.54432	-1399.028	38.10393
66317	-279.4158	31.56284	-1400.123	38.19228
66318	-280.1922	31.61422	-1399.232	38.11927
66319	-280.3827	31.55108	-1399.717	38.16478
66320	-279.5525	31.60345	-1399.095	38.08756
66321	-279.8535	31.55229	-1399.502	38.10685
66322	-280.5285	31.48031	-1399.861	38.16085
66323	-279.729	31.54639	-1399.812	38.13993
66324	-280.1502	31.60916	-1399.561	38.15082
66325	-280.1776	31.64555	-1399.768	38.19242
66326	-280.5123	31.59317	-1400.031	38.12156
66327	-279.7054	31.51709	-1400.295	38.12506
66328	-280.009	31.52685	-1399.45	38.16283
66329	-280.2247	31.43971	-1400.02	38.19482
66330	-279.3534	31.50633	-1400.317	38.14014
66331	-279.9289	31.44514	-1399.574	38.16781
66332	-279.8264	31.44731	-1400.176	38.17278
66333	-279.9399	31.49992	-1399.923	38.15842
66334	-279.0074	31.5595	-1399.659	38.21662
66335	-279.2571	31.4891	-1399.715	38.13635
66336	-280.0073	31.71246	-1399.803	38.18162
66337	-280.0407	31.61037	-1400.03	38.14191
66338	-280.3683	31.61118	-1399.611	38.15265
66339	-280.6081	31.69421	-1399.734	38.11929
66340	-279.7698	31.63647	-1399.592	38.16236
66341	-280.1046	31.69308	-1399.666	38.07808
66342	-279.4911	31.50845	-1399.418	38.24735
66343	-280.3581	31.60891	-1399.46	38.13272
66344	-280.2826	31.55524	-1399.728	38.1971
66345	-280.6568	31.73235	-1399.802	38.23395
66346	-279.6493	31.62392	-1400.223	38.08763
66347	-280.6927	31.62036	-1399.887	38.18719
66348	-280.8195	31.58335	-1399.848	38.15928
66349	-280.2662	31.58077	-1399.653	38.23976
66350	-279.7903	31.65685	-1400.06	38.1594
66351	-280.3298	31.67411	-1399.658	38.22835
66352	-279.7809	31.67484	-1399.995	38.13273
66353	-280.1942	31.5551	-1399.788	38.22238
66354	-280.3771	31.55363	-1399.682	38.17791
66355	-279.6929	31.54435	-1399.632	38.20068
66356	-280.7376	31.53119	-1400.302	38.20371
66357	-281.2129	31.53185	-1400.433	38.18873
66358	-280.8999	31.54297	-1399.713	38.24639
66359	-280.6164	31.56784	-1399.861	38.2051
66360	-280.461	31.4683	-1399.823	38.24643
66361	-280.536	31.50389	-1399.851	38.24771
66362	-280.6706	31.51584	-1400.429	38.20376
66363	-280.6824	31.49697	-1400.387	38.23293
66364	-280.9352	31.43039	-1400.387	38.20974
66365	-280.5989	31.49492	-1400.234	38.18361
